STATION CODE,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATENAN N+ NITRITENANN,FECAL COLIFORM
1543,KALNA AT CHANDELNAN PERNEM,NAN,27.3,6.9,6.2,61,1.7,1.07,7
1548,ASSONORA AT ASSONORA,NAN,28.3,7.2,6.1,62,2.6,0.92,8
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,29,6.9,6.6,154,1.9,0.83,17
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,27.6,7,6.3,742,1.6,0.42,8
1546,KHANDEPAR AT OPA NAN PONDA,NAN,28.8,7.6,6.2,62,1.1,0.38,12
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",NAN,28.3,7.1,6.2,69,1.4,0.56,7
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,27.8,6.8,6,93,1.9,0.75,9
1545,MADAI AT DABOS NAN  VALPOI,NAN,28.5,7.1,6.2,89,1.4,0.68,6
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,28.1,6.3,6.2,110,1.5,0.59,8
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",NAN,29,6.2,7,77,1.8,0.46,11
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",NAN,29.5,6.2,6.8,67,1.7,0.61,8
1547,TALPONA AT CANACONA,NAN,30.2,6.9,6.5,62,1.4,0.6,10
1544,VALVANT AT SANKLINANBICHOLIM,NAN,28.3,6.7,6.2,62,0.9,0.57,8
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",NAN,28.7,6.8,7.9,119,3.5,0.58,286
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),NAN,26,7,7.7,88,3.2,0.13,8
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,NAN,6.9,7.3,70,3.4,0.19,NAN
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,NAN,7.4,7.2,77,3,0.23,NAN
1092,KALU AT ATALE VILLAGE,NAN,24,7,7.4,3113,4,2.16,95
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",NAN,32.1,5.5,8.1,363,8.4,2.15,16
1152,KUNDALIKA AT ROHA CITY,NAN,30.3,6.9,7.5,86,3.6,0.4,316
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,30.1,6.4,7.4,621,37.8,1.79,413
2671,"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",NAN,28.8,5.2,7.9,42354,9.5,1.1,126
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",NAN,28.7,6.9,7.4,73,3.5,0.27,482
2168,MITHI RIVER,NAN,29,3.4,7.4,17842,31.5,3.32,1767
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",NAN,28.5,7.4,8.1,254,2.2,0.15,3
1151,PATALGANGA AT SHILPHATA,NAN,27.7,6.7,7.4,125,3.7,0.4,514
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,28.6,6.6,7.5,129,3.9,0.4,129
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",NAN,27.1,6.1,7.3,515,5.1,2.02,82
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",NAN,27.1,6.6,7.4,122,3.6,0.46,172
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",NAN,27,6.5,7.3,131,3.8,0.79,108
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",NAN,26.8,6.7,7.3,130,3.4,0.57,133
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",NAN,26.8,6.6,7.4,95,3.7,0.53,147
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",NAN,26.4,6.8,7.7,143,3.6,0.43,38
2199,SAVITRI AT OVALE VILLAGE.,NAN,22.1,6.3,7.5,10825,2.9,1.93,5
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",NAN,22.3,7.1,7.4,185,2.2,0.63,4
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",NAN,22,6.7,7.5,1439,2.5,1.47,4
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",NAN,22,6.6,7.5,185,2.4,0.3,6
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",NAN,22,6.7,7.8,3521,2.4,1.02,3
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",NAN,28.2,7.1,7.7,193,3.1,0.53,41
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",NAN,28.2,7.1,7.9,175,3.1,0.47,31
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",NAN,28.3,7.1,7.8,174,3.3,0.44,33
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",NAN,NAN,7.2,7.5,308,4,0.15,NAN
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,26.3,6.4,7.7,153,3.6,0.77,504
1094,ULHAS AT U/S OF BADLAPUR,NAN,26.1,7,7.7,111,3.4,0.42,179
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,26,6.6,7.6,209,3.4,0.68,97
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",NAN,NAN,7.5,8.2,296,3.5,0.14,NAN
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,27.6,6.9,7.5,119,2.2,0.42,2
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",NAN,27.6,6.8,7.7,116,2.3,1.33,3
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",NAN,27.3,7,7.7,118,2.1,0.5,3
17,PERIYAR NEAR ALWAYENANELOOR,NAN,27.4,5.2,6.6,453,1.5,0.38,644
18,PERIYAR AT KALADY,NAN,27.3,7.2,6.8,35,1.1,0.24,513
20,CHALIYAR AT KOOLIMADU,NAN,26,7,7.1,62,0.5,0.44,385
21,CHALIYAR AT CHUNGAPALLY,NAN,26.2,7,7.1,5228,0.6,0.34,240
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,27.5,7.2,7,51,0.6,0.26,285
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,28.1,6.7,6.9,62,1.2,0.46,385
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,28.2,6.5,6.5,118,1.1,0.52,610
1155,KARAMANA AT MOONNATTUMUKKU,NAN,27.6,0.6,7,1787,14.1,1.49,8542
1156,PAMBA AT CHENGANNUR,NAN,28,6.6,6.8,49,0.9,0.56,448
1207,KABBANI AT MUTHANKARA,NAN,24.3,6.8,7.3,67,0.6,0.4,598
1208,BHAVANI AT ELACHIVAZHY,NAN,25.8,7.3,7.4,104,0.6,0.44,245
1338,PERIYAR AT SEWAGE DISCHARGE POINT,NAN,27.8,6.5,6.7,39,1.2,0.26,562
1339,MEENACHIL AT KIDANGOOR,NAN,26.3,7.2,6.5,45,0.9,0.46,1225
1340,MANIMALA  AT KALLOOPARA,NAN,28.5,7.4,6.9,65,0.9,0.56,575
1341,PAMBA AT THAKAZHY,NAN,29.3,6.5,6.5,60,1,1.62,420
1342,ACHENKOIL AT THUMPAMON,NAN,27.6,6.6,6.9,57,0.9,0.37,319
1384,MANIMALA AT THONDRA,NAN,28.1,7.1,7,84,1,0.66,985
1442,VAMANAPURAM,NAN,27.8,7.5,6.8,56,1.3,0.6,178
1443,ACHENKOIL AT CHENNITHULA,NAN,28.1,5.4,6.7,100,0.9,0.42,463
1563,AMARAVILA,NAN,26.6,7,6.9,66,0.7,0.45,465
1564,AYUR,NAN,27.8,7.1,6.9,75,0.6,0.73,300
1565,PAMBA DOWN,NAN,29.3,6.5,6.7,70,0.9,1.25,370
1566,THIRURANGADY,NAN,28,6.7,6.6,102,0.8,0.12,295
1567,KUTTIYADY ESTATE,NAN,23.8,7.1,6.8,27,0.6,0.22,86
1568,VALAYAM,NAN,26.3,6.9,7.1,46,0.5,0.33,225
1569,THALIPARAMBA,NAN,27.9,6.7,6.8,8291,1,0.53,108
1570,HOSDURG,NAN,28.4,6.2,7,12342,1.4,0.27,670
1571,"KAKKADAVU,  KERALA",NAN,27.1,7.5,7.3,53,0.8,0.31,1253
1572,PADIYATHADKA,NAN,28.5,7.6,7.3,62,1,0.63,1175
1573,IRUMPANAM,NAN,28.1,2.2,6.4,625,2.3,1.29,1125
2284,R NEYYAR AT ARUVIPURAM,NAN,26.4,7.4,6.7,55,0.7,0.51,281
2285,R MAMOM AT MAMOM BRIDGE,NAN,27.1,7,6.8,103,0.7,0.43,225
2286,R AYROOR AT AYROOR BRIDGE,NAN,26.9,5.3,6.9,109,1.3,0.66,305
2287,R ITHIKKARA AT ITHIKKARA,NAN,28.6,6.3,7,1392,0.7,0.85,230
2288,PALLICKAL AT NELLIMUKAL,NAN,27.9,6.7,7,71,0.5,0.29,208
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,NAN,28.4,6,6.4,57,1.4,0.61,193
2290,PUZHACKAL AT PUZHACKAL BRIDGE,NAN,29,4.2,6.6,93,1.7,0.56,253
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,28.8,5.1,6.7,88,1.9,0.63,405
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,27.8,5.3,6.4,4912,1.1,0.11,345
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,28.5,6.9,7,84,0.9,0.08,300
2294,R KALLAI AT KALLAI BRIDGE,NAN,26,2.8,7.4,18256,1.6,0.47,1050
2295,CORAPUZHA AT KANAYANKODE,NAN,26.5,5.3,7.2,9753,0.9,0.26,1600
2296,R THALLASSERY AT PATHIPPALAM,NAN,28.4,6.5,5.8,67,0.4,0.54,123
2297,ANCHARAKANDY AT MERUVAMBA,NAN,28.1,6.9,6.1,86,0.6,0.49,73
2298,R KUPPAM AT RAYAROM,NAN,26.8,7,6.6,59,0.8,0.42,123
2299,RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28.6,5.6,6.4,7904,1,0.4,165
2300,PERUVAMBA AT CHANDAPPURA,NAN,28.1,6.8,6,55,0.5,0.25,590
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,29,6,5.9,105,1,0.63,73
2302,NEELASWARAM AT NAMBIARKAL DAM,NAN,28.8,6.3,7,2759,1.4,0.22,963
1448,NAGAVALLI AT THOTAPALLI REGULATOR,NAN,28,6.5,7.6,312,1.1,2.41,3
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",NAN,27.4,6.4,7.7,203,1.1,3.34,3
1444,KALI AT D/S WEST COAST PAPER MILL,NAN,28.8,7.3,7.3,308,4.2,2.43,116
1456,"RUSHIKULYA AT GANJAM D/S, ",NAN,30.8,6.8,7.8,23761,1.9,0.67,145
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",NAN,28,7.5,8.1,228,2.1,0.4,3390
1643,"NAGAVALLI AT RAYAGADA D/S, ",NAN,27.3,7.7,8.1,243,1.6,0.71,1930
2422,"PENTA U/S, JAYKAYPUR TOWN",NAN,29,7.6,7.9,191,1.4,0.13,1188
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",NAN,24.5,7.5,7.9,237,1.8,0.45,1225
2424,BUDHABALANGA AT BALASORE D/S,NAN,24.8,7.4,7.7,865,1.9,0.3,1300
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",NAN,25.3,6.7,6.9,132,1.2,0.32,953
2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),NAN,26.8,7.1,7.9,211,1.4,0.48,1065
2427,GUNUPUR (INTERSTATE BOUNDRY),NAN,29,6.7,7.9,182,1.1,0.24,735
2442,GAUTAMINANGODAVARI RIVER,NAN,29,7.4,8.8,434,2,0.05,NAN
2443,GAUTAMINANGODAVARI RIVER,NAN,28,6.4,8.3,565,2,0.05,NAN
2444,CORINGA RIVER,NAN,28,6.9,8.8,238,4,0.05,NAN
2445,MAHE RIVER,NAN,28,6.3,6.6,425,NAN,NAN,NAN
1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,NAN,24.8,7.4,7,75,1.6,0.05,78
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",NAN,27.2,7.2,6.8,70,1.8,0.09,78
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",NAN,27.3,6.6,7,119,2.5,0.33,233
1162,TAMBIRAPARANI AT MURAPPANADU,NAN,28.4,6.9,7,236,1.9,0.25,83
1328,TAMBIRAPARANI AT PAPPANKULAM,NAN,26.8,7,6.9,73,1.7,0.4,87
1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,NAN,25.2,7.2,6.9,75,1.5,0.2,83
1330,TAMBIRAPARANI AT ARUMUGANERI,NAN,28.4,6.9,7.2,385,2.3,0.13,108
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,NAN,28.2,6.4,7.6,860,3.3,0.4,253
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",NAN,24,7.6,6.6,166,2,1.8,90
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",NAN,29,6.9,7.2,308,1.9,0.49,60
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",NAN,25,6.8,6.7,247,2.1,1.84,280
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",NAN,25,6.6,6.9,359,2.3,0.59,110
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,15,6.5,7.6,450,18,12,NAN
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,23.5,6.1,7.8,825,16,14,NAN
1885,GHAGGAR AT D/S OF SURAJPUR,NAN,NAN,6.5,8.4,240,2.7,0.62,NAN
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,15,6.9,7.8,480,18,16,NAN
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20.3,5.6,6.7,807,10.8,2,1825
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,20,4.9,6.8,1097,26.5,4.8,14000
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,20,4.9,6.6,834,13.1,2.6,2875
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",NAN,19.8,5.2,6.7,1027,28,5.9,17500
1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",NAN,32.7,3.3,7.9,897,1.3,0.97,5
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",NAN,34.5,4.9,8,510,1.2,0.35,4
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,19.8,5,6.9,1172,25.5,3.8,15500
1884,KALA AMB D/S MARKANDA RIVER,NAN,27,4.8,7.8,599,534.5,3.75,2200
1698,"D/S CHHATBIR, PUNJAB",NAN,20.5,4.7,6.7,906,25.3,7.7,23500
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20.5,5.4,6.8,883,15.4,5.1,9500
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,20.5,5.1,7.6,1069,26.5,6.6,20250
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.2,7.6,1168,31.8,7.6,20000
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20.3,4.8,6.6,905,15,3.3,6000
1704,"D/S SARDULGARH, PUNJAB",NAN,20,4.5,6.6,1269,30.3,4.1,21000
1705,"U/S SARDULGARH, PUNJAB",NAN,20,4.7,6.7,1216,26.8,3.7,13250
1717,"KODRA DAM, MOUNT ABU, ",NAN,21.3,5.2,7.3,465,0.9,0.59,4
2624,MARKANDA U/S KALA AMB,NAN,22.1,7.8,8.2,410,1.2,0.1,16
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,NAN,22.33,6.7,8.12,396,1.53,0.15,10
1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,21.5,8,8.1,403,0.8,0.1,12
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,24,4.88,7.94,149,2.65,NAN,NAN
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,22,5.67,7.02,153,1.67,NAN,NAN
1458,"IRIL AT PORAMPET, MANIPUR",NAN,24,6,6.9,300,2.23,NAN,NAN
1624,"LILONG, MANIPUR",NAN,23,6.15,7.45,234,2,NAN,NAN
1625,"HUMP BRIDGE, MANIPUR",NAN,23,2.7,7.35,357,8.45,NAN,NAN
1626,"HEIRANGOITHONG, MANIPUR",NAN,24,2.98,7.52,422,5.53,NAN,NAN
1627,"KIYAMGI, MANIPUR",NAN,24,5.48,7.42,180,2.08,NAN,NAN
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,23,5.13,7.46,162,2.23,NAN,NAN
1427,UMTREW AT BYRNIHAT EAST,NAN,25,7.85,7.13,254,6.68,3.35,345
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",NAN,24,6.58,6.5,655,5.93,4,40
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,20,7.58,7.03,191,2.08,2.65,2350
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,24,8.23,7.05,137,1.4,3.2,243
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25,8.23,7.38,143,1.55,3.55,255
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,22,6.6,7.3,210,1.3,NAN,8.5
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,22,6.8,7.2,220,1.5,NAN,NAN
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23,6.8,7,317,1.5,NAN,8
2053,TUIRIAL LOWER CATCHMENT,NAN,23,6.4,6.7,323,1.4,NAN,19
1403,GUMTI AT U/S SOUTH TRIPURA,tripura,28,6.5,7.7,146,1.6,NAN,302
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28,6.2,7.7,176,3.5,0.2,532
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29,6.3,8,198,4.2,0.3,524
1150,NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",28,7.3,7.4,332,0.7,0.3,6
1246,NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",29,6.5,7.5,21417,16.4,0.4,15
2459,NAN,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",30,6.1,7.3,11855,12.5,18.6,180
2460,NAN,"DAMANGANGA DISCHARGE POINT OF DISTILLERY, DAMAN",30,6.3,7.4,24506,136,16.9,158
2461,NAN,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",30,5.9,7.5,25343,56.5,7.7,180
2462,NAN,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",30,6.6,7.8,371,NAN,4.1,180
2463,NAN,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",30,6.2,7.4,368,8,3.2,265
2464,NAN,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",30,6.7,7.7,354,4,2.6,137
2465,NAN,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",33,6.8,8,374,21,1.5,180
2466,NAN,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",30,5.9,7.4,7173,12,58.1,7
1393,NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",28,7.3,7.4,332,0.7,0.3,6
1860,NAN,BALEHWAR KHADI AT N.H. NO. 8,30,5.7,8,601,7.4,0.5,14600
1861,NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,30,4.7,8.3,753,3.7,0.5,9166
1862,NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,28,5.8,7.8,16177,3,0.5,10100
1865,NAN,RIVER DHADAR AT KOTHADA,30,2.5,7.5,1108,6,0.6,16
1148,NAN,"AMBIKA AT BILIMORA, GUJARAT",30,6.1,8.1,14921,3.2,0.3,4300
1434,NAN,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",30,0.6,7.1,3115,36.5,1.7,4450
1436,NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",27,3.2,7.8,5073,5.8,0.2,833
1438,NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",30,4.2,8.2,901,6.7,0.4,9750
2072,NAN,RIVER BHOGAVO D/S OF SURENDRANAGAR.,28,2.9,8.3,11405,5.6,0.1,49
2082,NAN,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",29,5,7.7,47156,3.1,0.1,41
1399,NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",31,7.2,6.3,14100,1.6,0.41,13
1400,NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",29,5.5,7.8,401,1.3,0.21,2
1475,NAN,ZUARI AT PANCHAWADI,30,6.2,6.9,11000,1.3,0.48,13
1476,NAN,"MANDOVI AT TONCA, MARCELA, GOA",29,6.5,6.8,30190,2.3,0.04,5
1543,NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",24,8.1,7.7,7400,2.6,0.1,79
1544,NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",27,7.8,6.4,609,2.3,0.08,49
1545,NAN,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",27,7.8,6.4,90,2,NAN,13
1546,NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",28,7.2,6.5,8240,1.6,0.25,17
1547,NAN,"RIVER TALPONA AT CANACONA, GOA",27,4.2,7.6,5543,0.7,0.18,2
1548,NAN,"RIVER ASSONORA AT ASSONORA, GOA",26,6.5,6.4,505,1.6,0.13,8
2270,NAN,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",28,7.4,6.9,3844,2,0.15,5
2271,NAN,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",28,5.4,7,7692,1.7,0.92,29
2272,NAN,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",27,6.6,7.2,692,1.9,0.34,105
2273,NAN,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",29,5.1,7.5,NAN,2.3,0.38,1201
2274,NAN,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,29,7.3,6.8,20640,2.5,0.42,87
2275,NAN,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",28,7.2,6.9,5350,2.2,0.28,134
2276,NAN,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",28,7,6.8,4800,3,0.32,69
1092,NAN,"KALU AT ATALE VILLAGE, MAHARASHTRA",28,5.5,7.7,8092,7.6,0.72,410
1093,NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",29,6.9,7.6,136,3.8,0.26,143
1094,NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",29,6.9,7.7,120,3.9,0.37,207
1461,NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",28,6.7,8,111,3.6,0.31,45
1462,NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",26,6.9,7.3,229,3.8,0.68,108
2162,NAN,ULHAS RIVER ATJAMBHUL WATER WORKS.,29,6.8,7.5,171,3.8,0.34,88
2164,NAN,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,29,6.9,7.3,183,2.2,1.25,2
2168,NAN,MITHI RIVER,34,3.3,7.6,29464,19.4,1.78,1195
2198,NAN,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),32,5.4,7.2,925,11.7,0.78,279
2199,NAN,SAVITRI RIVER AT OVALE VILLAGE.,22,6.2,7.2,13848,2.5,4.11,6
1151,NAN,"PATALGANGA AT SHILPHATA, MAHARASHTRA",26,7,7.4,225,3.8,0.26,152
1152,NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",35,6.6,8.1,102,3.9,0.26,165
17,NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28,8.1,6.3,1414,1.1,0.31,100
18,NAN,"PERIYAR AT KALADY, KERALA",27,6.9,6.8,41,0.8,0.22,261
20,NAN,"CHALIYAR AT KOOLIMADU, KERALA",27,6.9,6.9,78,0.5,0.23,393
21,NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",26,6.7,6.9,5507,0.6,0.28,433
42,NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",27,7.3,7,49,0.7,0.66,228
43,NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",28,6.7,6.7,67,1.3,0.4,309
1154,NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",29,6.5,6.6,109,1.2,0.37,142
1155,NAN,"KARAMANA AT MOONNATTUMUKKU, KERALA",26,0.7,6.6,4235,12.5,1.48,40833
1156,NAN,"PAMBA AT CHENGANNUR, KERALA",27,6.9,6.5,108,1,0.42,540
1338,NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",28,6.4,6.6,48,1,0.25,154
1339,NAN,"MEENACHIL AT KIDANGOOR, KERALA",26,7.2,6.7,109,0.8,0.44,1000
1340,NAN,"MANIMALA  AT KALLOOPARA, KERALA",29,6.8,7.1,61,1.5,0.5,130
1341,NAN,"PAMBA AT THAKAZHY, KERALA",28,6.1,6.7,244,0.9,0.33,655
1342,NAN,"ACHENKOIL AT THUMPAMON, KERALA",27,6.8,7,62,0.6,0.93,240
1384,NAN,"MANIMALA AT THONDRA, KERALA",28,7.1,7,59,0.8,0.71,540
1442,NAN,"VAMANAPURAM, KERALA",27,7.4,6.6,64,0.7,0.29,288
1443,NAN,"ACHENKOIL AT CHENNITHULA, KERALA",26,6.4,7,79,0.8,0.73,271
1563,NAN,"NEYYAR AMARAVILA, KERALA",26,7.2,6.7,73,0.9,0.28,335
1564,NAN,"AYUR, KERALA",27,6.2,7,83,0.6,0.93,282
1565,NAN,"PAMBA DOWN, KERALA",29,6.1,6.7,55,1.4,0.55,825
